"Title","PubYear","Country","DALYinCurrentUSDollars"
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",598.47346303502
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",1242.9833463035
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",868.937431906615
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",468.996031128405
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",763.916848249027
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",NA
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",231.620739299611
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",198.532062256809
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",1536.46552529183
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",220.111634241245
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",676.159922178988
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",202.847976653697
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",4232.47338521401
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",3065.73785992218
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",NA
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",1419.93583657588
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",1242.9833463035
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",76.2478210116732
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",NA
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",NA
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",87.7569260700389
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",2510.42354085603
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",1286.14249027237
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",NA
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",1631.41564202335
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",2520.4940077821
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",7101.11782101167
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",1444.3926848249
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",4008.04583657588
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",2189.60723735409
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",NA
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",NA
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",500.646070038911
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",218.672996108949
"Reducing the global burden of hazardous alcohol use: a comparative cost-effectiveness analysis",2004,"International",550.998404669261
"Incremental cost-effectiveness of supplementary immunization activities to prevent neonatal tetanus in Pakistan",2004,"Pakistan",5.19348365758755
"Intracranial haemorrhage due to late onset vitamin K deficiency bleeding in Hanoi province, Vietnam",2004,"Vietnam",119.198290100582
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",45.0890243902439
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",40.5801219512195
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",321.635040650407
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",731.945162601626
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",23037.4855284553
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",11383.4756910569
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",64.6276016260163
"Iron fortification and iron supplementation are cost-effective interventions to reduce iron deficiency in four subregions of the world",2004,"Multiple Countries",105.207723577236
"The cost-effectiveness of technology transfer using telemedicine",2004,"South Africa",120.726197394067
"Cost-effectiveness of psychological and pharmacological interventions for generalized anxiety disorder and panic disorder",2004,"Australia",17480.0247060911
"Cost-effectiveness of psychological and pharmacological interventions for generalized anxiety disorder and panic disorder",2004,"Australia",6030.60852360144
"Cost-effectiveness of psychological and pharmacological interventions for generalized anxiety disorder and panic disorder",2004,"Australia",20102.0284120048
"Cost-effectiveness of psychological and pharmacological interventions for generalized anxiety disorder and panic disorder",2004,"Australia",20102.0284120048
"Cost-effectiveness of psychological and pharmacological interventions for generalized anxiety disorder and panic disorder",2004,"Australia",20102.0284120048
"Cost-effectiveness of psychological and pharmacological interventions for generalized anxiety disorder and panic disorder",2004,"Australia",19665.0277943525
"Cost-effectiveness of psychological and pharmacological interventions for generalized anxiety disorder and panic disorder",2004,"Australia",5098.33762593913
